40.7456065,-73.9932774
40.7456408,-73.9933587
40.7456750,-73.9934399
40.7457093,-73.9935212
40.7457435,-73.9936024
40.7457778,-73.9936837
40.7458121,-73.9937650
40.7458463,-73.9938462
40.7458806,-73.9939275
40.7459148,-73.9940087
40.7459491,-73.9940900
40.7459833,-73.9941712
40.7460176,-73.9942525
40.7460803,-73.9942068
40.7461430,-73.9941611
40.7462056,-73.9941154
40.7462683,-73.9940697
40.7463310,-73.9940239
40.7463937,-73.9939782
40.7464563,-73.9939325
40.7465190,-73.9938868
40.7465817,-73.9938411
40.7466444,-73.9937954
40.7467070,-73.9937497
40.7467697,-73.9937040
40.7468324,-73.9936583
40.7468951,-73.9936126
40.7469577,-73.9935668
40.7470204,-73.9935211
40.7470831,-73.9934754
40.7471458,-73.9934297
40.7472084,-73.9933840
40.7472711,-73.9933383
40.7473338,-73.9932926
40.7473965,-73.9932469
40.7474591,-73.9932012
40.7475218,-73.9931555
40.7475845,-73.9931097
40.7476472,-73.9930640
40.7477098,-73.9930183
40.7477725,-73.9929726
40.7478352,-73.9929269
40.7478979,-73.9928812
40.7479605,-73.9928355
40.7480232,-73.9927898
40.7480859,-73.9927441
40.7481486,-73.9926984
40.7482112,-73.9926526
40.7482739,-73.9926069
40.7483366,-73.9925612
40.7483993,-73.9925155
40.7484619,-73.9924698
40.7485246,-73.9924241
40.7485873,-73.9923784
40.7486500,-73.9923327
40.7487126,-73.9922870
40.7487753,-73.9922413
40.7488380,-73.9921955
40.7489007,-73.9921498
40.7489633,-73.9921041
40.7490260,-73.9920584
40.7490887,-73.9920127
40.7491514,-73.9919670
40.7492140,-73.9919213
40.7492767,-73.9918756
40.7493394,-73.9918299
40.7494021,-73.9917842
40.7494647,-73.9917384
40.7495274,-73.9916927
40.7495901,-73.9916470
40.7496528,-73.9916013
40.7497154,-73.9915556
40.7497781,-73.9915099
40.7498408,-73.9914642
40.7499035,-73.9914185
40.7499661,-73.9913728
40.7500288,-73.9913271
40.7500915,-73.9912813
40.7501542,-73.9912356
40.7502168,-73.9911899
40.7502795,-73.9911442
40.7503422,-73.9910985
40.7503073,-73.9910167
40.7502725,-73.9909349
40.7502376,-73.9908531
40.7502027,-73.9907713
40.7501678,-73.9906895
40.7501330,-73.9906077
40.7500981,-73.9905259
40.7500632,-73.9904441
40.7500284,-73.9903622
40.7499935,-73.9902804
40.7499586,-73.9901986
40.7499237,-73.9901168
40.7498889,-73.9900350
40.7498540,-73.9899532
40.7498191,-73.9898714
40.7497843,-73.9897896
40.7497494,-73.9897078
40.7497145,-73.9896260
40.7496796,-73.9895442
40.7496448,-73.9894624
40.7496099,-73.9893806
40.7495750,-73.9892988
40.7495402,-73.9892170
40.7495053,-73.9891352
40.7494704,-73.9890534
40.7494355,-73.9889716
40.7494007,-73.9888897
40.7493658,-73.9888079
40.7493309,-73.9887261
40.7492961,-73.9886443
40.7492612,-73.9885625
40.7492263,-73.9884807
40.7491914,-73.9883989
40.7491566,-73.9883171
40.7491217,-73.9882353
40.7491821,-73.9881897
40.7492426,-73.9881442
40.7493030,-73.9880986
40.7493634,-73.9880530
40.7494238,-73.9880074
40.7494843,-73.9879619
40.7495447,-73.9879163
40.7496051,-73.9878707
40.7496655,-73.9878251
40.7497260,-73.9877796
40.7497864,-73.9877340
40.7498468,-73.9876884
40.7499073,-73.9876429
40.7499677,-73.9875973
40.7500281,-73.9875517
40.7500885,-73.9875061
40.7501490,-73.9874606
40.7502094,-73.9874150
40.7502698,-73.9873694
40.7503302,-73.9873238
40.7503907,-73.9872783
40.7504511,-73.9872327
40.7504166,-73.9871516
40.7503820,-73.9870705
40.7503475,-73.9869895
40.7503130,-73.9869084
40.7502785,-73.9868273
40.7502439,-73.9867462
40.7502094,-73.9866651
40.7501749,-73.9865840
40.7501403,-73.9865030
40.7501058,-73.9864219
40.7500713,-73.9863408
40.7500368,-73.9862597
40.7500022,-73.9861786
40.7499677,-73.9860976
40.7499332,-73.9860165
40.7498986,-73.9859354
40.7498641,-73.9858543
40.7498296,-73.9857732
40.7497951,-73.9856921
40.7497605,-73.9856111
40.7497260,-73.9855300
40.7496915,-73.9854489
40.7496570,-73.9853678
40.7496224,-73.9852867
40.7495879,-73.9852056
40.7495534,-73.9851246
40.7495188,-73.9850435
40.7494843,-73.9849624
40.7494498,-73.9848813
40.7494153,-73.9848002
40.7493807,-73.9847192
40.7493462,-73.9846381
40.7493117,-73.9845570
40.7492771,-73.9844759
40.7492426,-73.9843948
40.7492081,-73.9843137
40.7491736,-73.9842327
40.7491390,-73.9841516
40.7491045,-73.9840705
40.7491663,-73.9840257
40.7492282,-73.9839809
40.7492900,-73.9839361
40.7493519,-73.9838913
40.7494137,-73.9838465
40.7494755,-73.9838017
40.7495374,-73.9837569
40.7495992,-73.9837121
40.7496611,-73.9836673
40.7497229,-73.9836225
40.7497847,-73.9835777
40.7498466,-73.9835329
40.7499084,-73.9834881
40.7499703,-73.9834433
40.7500321,-73.9833985
40.7500939,-73.9833537
40.7501558,-73.9833089
40.7502176,-73.9832641
40.7502795,-73.9832193
40.7503413,-73.9831745
40.7504031,-73.9831297
40.7504650,-73.9830849
40.7505268,-73.9830401
40.7505887,-73.9829953
40.7506505,-73.9829505
40.7507123,-73.9829057
40.7507742,-73.9828609
40.7508360,-73.9828161
40.7508979,-73.9827713
40.7509597,-73.9827265
40.7509945,-73.9828091
40.7510293,-73.9828917
40.7510641,-73.9829742
40.7510989,-73.9830568
40.7511337,-73.9831394
40.7511685,-73.9832220
40.7512033,-73.9833045
40.7512381,-73.9833871
40.7512729,-73.9834697
40.7513077,-73.9835523
40.7513425,-73.9836348
40.7513773,-73.9837174
40.7514121,-73.9838000
40.7514469,-73.9838826
40.7514817,-73.9839652
40.7515165,-73.9840477
40.7515513,-73.9841303
40.7515861,-73.9842129
40.7516209,-73.9842955
40.7516558,-73.9843780
40.7516906,-73.9844606
40.7517254,-73.9845432
40.7517602,-73.9846258
40.7517950,-73.9847083
40.7518298,-73.9847909
40.7518646,-73.9848735
40.7518994,-73.9849561
40.7519342,-73.9850387
40.7519690,-73.9851212
40.7520038,-73.9852038
40.7520386,-73.9852864
40.7520734,-73.9853690
40.7521082,-73.9854515
40.7521430,-73.9855341
40.7521778,-73.9856167
40.7522126,-73.9856993
40.7522474,-73.9857818
40.7522822,-73.9858644
40.7523170,-73.9859470
40.7523791,-73.9859016
40.7524411,-73.9858563
40.7525032,-73.9858109
40.7525653,-73.9857655
40.7526274,-73.9857202
40.7526894,-73.9856748
40.7527515,-73.9856294
40.7528136,-73.9855841
40.7528757,-73.9855387
40.7529378,-73.9854933
40.7529998,-73.9854480
40.7530619,-73.9854026
40.7531240,-73.9853573
40.7531860,-73.9853119
40.7532481,-73.9852665
40.7533102,-73.9852212
40.7533723,-73.9851758
40.7534343,-73.9851304
40.7534964,-73.9850851
40.7535585,-73.9850397
40.7535934,-73.9851226
40.7536283,-73.9852055
40.7536632,-73.9852884
40.7536981,-73.9853713
40.7537330,-73.9854542
40.7537679,-73.9855371
40.7538028,-73.9856200
40.7538377,-73.9857029
40.7538726,-73.9857858
40.7539075,-73.9858687
40.7539424,-73.9859516
40.7539773,-73.9860345
40.7540123,-73.9861174
40.7540472,-73.9862003
40.7540821,-73.9862832
40.7541170,-73.9863661
40.7541519,-73.9864490
40.7541868,-73.9865319
40.7542217,-73.9866148
40.7542566,-73.9866977
40.7542915,-73.9867806
40.7543264,-73.9868635
40.7543613,-73.9869464
40.7543962,-73.9870293
40.7544311,-73.9871122
40.7544660,-73.9871951
40.7545009,-73.9872780
40.7545358,-73.9873609
40.7545707,-73.9874438
40.7546056,-73.9875267
40.7546405,-73.9876096
40.7546754,-73.9876925
40.7547103,-73.9877754
40.7547452,-73.9878583
40.7547801,-73.9879412
40.7548150,-73.9880241
40.7548499,-73.9881070
40.7548848,-73.9881899
40.7549198,-73.9882728
40.7549547,-73.9883557
40.7549896,-73.9884386
40.7550245,-73.9885215
40.7550594,-73.9886044
40.7550943,-73.9886873
40.7551292,-73.9887702
40.7551641,-73.9888531
40.7551990,-73.9889360
40.7552339,-73.9890189
40.7552688,-73.9891018
40.7553037,-73.9891847
40.7553386,-73.9892676
40.7553735,-73.9893506
40.7554084,-73.9894335
40.7554433,-73.9895164
40.7554782,-73.9895993
40.7555131,-73.9896822
40.7555480,-73.9897651
40.7555829,-73.9898480
40.7556178,-73.9899309
40.7556527,-73.9900138
40.7556876,-73.9900967
40.7557225,-73.9901796
40.7557574,-73.9902625
40.7557923,-73.9903454
40.7558273,-73.9904283
40.7558622,-73.9905112
40.7558971,-73.9905941
40.7559320,-73.9906770
40.7559669,-73.9907599
40.7560018,-73.9908428
40.7560367,-73.9909257
40.7560716,-73.9910086
40.7561065,-73.9910915
40.7561414,-73.9911744
40.7561763,-73.9912573
40.7562112,-73.9913402
40.7562461,-73.9914231
40.7562810,-73.9915060
40.7563159,-73.9915889
40.7563508,-73.9916718
40.7563857,-73.9917547
40.7564206,-73.9918376
40.7564555,-73.9919205
40.7564904,-73.9920034
40.7565253,-73.9920863
40.7565602,-73.9921692
40.7565951,-73.9922521
40.7566300,-73.9923350
40.7566649,-73.9924179
40.7566998,-73.9925008
40.7567348,-73.9925837
40.7567697,-73.9926666
40.7568046,-73.9927495
40.7568395,-73.9928324
40.7568744,-73.9929153
40.7569093,-73.9929982
40.7569442,-73.9930811
40.7569791,-73.9931640
40.7570140,-73.9932469
40.7570489,-73.9933298
40.7570838,-73.9934127
40.7571187,-73.9934956
40.7571536,-73.9935785
40.7570911,-73.9936233
40.7570287,-73.9936682
40.7569662,-73.9937130
40.7569038,-73.9937579
40.7568413,-73.9938027
40.7567789,-73.9938475
40.7567164,-73.9938924
40.7566540,-73.9939372
40.7565915,-73.9939821
40.7565290,-73.9940269
40.7564666,-73.9940717
40.7564041,-73.9941166
40.7563417,-73.9941614
40.7562792,-73.9942063
40.7562168,-73.9942511
40.7561543,-73.9942959
40.7560919,-73.9943408
40.7560294,-73.9943856
40.7559670,-73.9944305
40.7559045,-73.9944753
40.7559385,-73.9945566
40.7559724,-73.9946380
40.7560064,-73.9947193
40.7560404,-73.9948006
40.7560744,-73.9948820
40.7561083,-73.9949633
40.7561423,-73.9950446
40.7561763,-73.9951260
40.7562103,-73.9952073
40.7562442,-73.9952886
40.7562782,-73.9953699
40.7563122,-73.9954513
40.7563462,-73.9955326
40.7563801,-73.9956139
40.7564141,-73.9956953
40.7564481,-73.9957766
40.7564821,-73.9958579
40.7565160,-73.9959393
40.7565500,-73.9960206
40.7565840,-73.9961019
40.7566180,-73.9961833
40.7566519,-73.9962646
40.7566859,-73.9963459
40.7567199,-73.9964273
40.7567539,-73.9965086
40.7567878,-73.9965899
40.7568218,-73.9966712
40.7568558,-73.9967526
40.7568898,-73.9968339
40.7569237,-73.9969152
40.7569577,-73.9969966
40.7569917,-73.9970779
40.7570257,-73.9971592
40.7570596,-73.9972406
40.7570936,-73.9973219
40.7570324,-73.9973665
40.7569711,-73.9974110
40.7569099,-73.9974556
40.7568487,-73.9975002
40.7567874,-73.9975447
40.7567262,-73.9975893
40.7566649,-73.9976338
40.7566037,-73.9976784
40.7565425,-73.9977230
40.7564812,-73.9977675
40.7564200,-73.9978121
40.7563588,-73.9978567
40.7562975,-73.9979012
40.7562363,-73.9979458
40.7561750,-73.9979904
40.7561138,-73.9980349
40.7560526,-73.9980795
40.7559913,-73.9981240
40.7559301,-73.9981686
40.7558689,-73.9982132
40.7558076,-73.9982577
40.7557464,-73.9983023
40.7556852,-73.9983469
40.7556239,-73.9983914
40.7555627,-73.9984360
40.7555014,-73.9984805
40.7554402,-73.9985251
40.7553790,-73.9985697
40.7553177,-73.9986142
40.7552565,-73.9986588
40.7552216,-73.9985760
40.7551868,-73.9984932
40.7551519,-73.9984103
40.7551171,-73.9983275
40.7550822,-73.9982447
40.7550473,-73.9981619
40.7550125,-73.9980790
40.7549776,-73.9979962
40.7549428,-73.9979134
40.7549079,-73.9978306
40.7548731,-73.9977477
40.7548382,-73.9976649
40.7548033,-73.9975821
40.7547685,-73.9974993
40.7547336,-73.9974164
40.7546988,-73.9973336
40.7546639,-73.9972508
40.7546290,-73.9971680
40.7545942,-73.9970852
40.7545593,-73.9970023
40.7545245,-73.9969195
40.7544896,-73.9968367
40.7544547,-73.9967539
40.7544199,-73.9966710
40.7543850,-73.9965882
40.7543502,-73.9965054
40.7543153,-73.9964226
40.7542805,-73.9963397
40.7542456,-73.9962569
40.7542107,-73.9961741
40.7541759,-73.9960913
40.7541410,-73.9960084
40.7541062,-73.9959256
40.7540713,-73.9958428
40.7540109,-73.9958871
40.7539504,-73.9959314
40.7538900,-73.9959756
40.7538296,-73.9960199
40.7537691,-73.9960642
40.7537087,-73.9961085
40.7536483,-73.9961527
40.7535878,-73.9961970
40.7535274,-73.9962413
40.7534670,-73.9962856
40.7534066,-73.9963298
40.7533461,-73.9963741
40.7532857,-73.9964184
40.7532253,-73.9964627
40.7531648,-73.9965070
40.7531044,-73.9965512
40.7530440,-73.9965955
40.7529835,-73.9966398
40.7529231,-73.9966841
40.7528627,-73.9967283
40.7528022,-73.9967726
40.7527418,-73.9968169
40.7527072,-73.9967348
40.7526727,-73.9966527
40.7526381,-73.9965705
40.7526035,-73.9964884
40.7525690,-73.9964063
40.7525344,-73.9963242
40.7524998,-73.9962421
40.7524653,-73.9961600
40.7524307,-73.9960778
40.7523961,-73.9959957
40.7523616,-73.9959136
40.7523270,-73.9958315
40.7522924,-73.9957494
40.7522579,-73.9956673
40.7522233,-73.9955851
40.7521887,-73.9955030
40.7521542,-73.9954209
40.7521196,-73.9953388
40.7520851,-73.9952567
40.7520505,-73.9951746
40.7520159,-73.9950924
40.7519814,-73.9950103
40.7519468,-73.9949282
40.7519122,-73.9948461
40.7518777,-73.9947640
40.7518431,-73.9946819
40.7518085,-73.9945997
40.7517740,-73.9945176
40.7517394,-73.9944355
40.7517048,-73.9943534
40.7516703,-73.9942713
40.7516357,-73.9941892
40.7516011,-73.9941070
40.7515666,-73.9940249
40.7515320,-73.9939428
40.7514695,-73.9939883
40.7514069,-73.9940339
40.7513444,-73.9940794
40.7512818,-73.9941250
40.7512193,-73.9941705
40.7511567,-73.9942161
40.7510942,-73.9942616
40.7510317,-73.9943071
40.7509691,-73.9943527
40.7509066,-73.9943982
40.7508440,-73.9944438
40.7507815,-73.9944893
40.7507189,-73.9945348
40.7506564,-73.9945804
40.7505938,-73.9946259
40.7505313,-73.9946715
40.7504688,-73.9947170
40.7504062,-73.9947626
40.7503437,-73.9948081
40.7502811,-73.9948536
40.7502186,-73.9948992
40.7501560,-73.9949447
40.7500935,-73.9949903
40.7500310,-73.9950358
40.7499684,-73.9950814
40.7499059,-73.9951269
40.7498433,-73.9951724
40.7497808,-73.9952180
40.7497182,-73.9952635
40.7496557,-73.9953091
40.7495932,-73.9953546
40.7495306,-73.9954001
40.7494681,-73.9954457
40.7494055,-73.9954912
40.7493430,-73.9955368
40.7492804,-73.9955823
40.7492179,-73.9956279
40.7491553,-73.9956734
40.7490928,-73.9957189
40.7490303,-73.9957645
40.7489677,-73.9958100
40.7489052,-73.9958556
40.7488426,-73.9959011
40.7487801,-73.9959466
40.7487175,-73.9959922
40.7486550,-73.9960377
40.7485925,-73.9960833
40.7485299,-73.9961288
40.7484674,-73.9961744
40.7484048,-73.9962199
40.7483423,-73.9962654
40.7482797,-73.9963110
40.7482172,-73.9963565
40.7481547,-73.9964021
40.7480921,-73.9964476
40.7480296,-73.9964932
40.7479670,-73.9965387
40.7479045,-73.9965842
40.7478419,-73.9966298
40.7477794,-73.9966753
40.7477168,-73.9967209
40.7476543,-73.9967664
40.7475918,-73.9968119
40.7475292,-73.9968575
40.7474667,-73.9969030
40.7474041,-73.9969486
40.7473416,-73.9969941
40.7472790,-73.9970397
40.7472165,-73.9970852
40.7472512,-73.9971673
40.7472858,-73.9972493
40.7473205,-73.9973314
40.7473552,-73.9974134
40.7473898,-73.9974955
40.7474245,-73.9975775
40.7474592,-73.9976596
40.7474938,-73.9977416
40.7475285,-73.9978237
40.7475632,-73.9979057
40.7475979,-73.9979878
40.7476325,-73.9980699
40.7476672,-73.9981519
40.7477019,-73.9982340
40.7477365,-73.9983160
40.7477712,-73.9983981
40.7478059,-73.9984801
40.7478405,-73.9985622
40.7478752,-73.9986442
40.7479099,-73.9987263
40.7479445,-73.9988083
40.7479792,-73.9988904
40.7480139,-73.9989724
40.7480485,-73.9990545
40.7480832,-73.9991366
40.7481179,-73.9992186
40.7481526,-73.9993007
40.7481872,-73.9993827
40.7482219,-73.9994648
40.7482566,-73.9995468
40.7482912,-73.9996289
40.7483259,-73.9997109
40.7483606,-73.9997930
40.7483952,-73.9998750
40.7484299,-73.9999571
40.7483683,-74.0000020
40.7483068,-74.0000469
40.7482452,-74.0000919
40.7481836,-74.0001368
40.7481220,-74.0001817
40.7480605,-74.0002266
40.7479989,-74.0002716
40.7479373,-74.0003165
40.7478758,-74.0003614
40.7478142,-74.0004063
40.7477526,-74.0004512
40.7476910,-74.0004962
40.7476295,-74.0005411
40.7475679,-74.0005860
40.7475063,-74.0006309
40.7474448,-74.0006759
40.7473832,-74.0007208
40.7473216,-74.0007657
40.7472601,-74.0008106
40.7471985,-74.0008556
40.7471369,-74.0009005
40.7470753,-74.0009454
40.7470138,-74.0009903
40.7469522,-74.0010352
40.7468906,-74.0010802
40.7468291,-74.0011251
40.7467675,-74.0011700
40.7467059,-74.0012149
40.7466443,-74.0012599
40.7465828,-74.0013048
40.7465212,-74.0013497
40.7464862,-74.0012669
40.7464512,-74.0011841
40.7464162,-74.0011014
40.7463812,-74.0010186
40.7463462,-74.0009358
40.7463112,-74.0008530
40.7462762,-74.0007703
40.7462412,-74.0006875
40.7462062,-74.0006047
40.7461712,-74.0005219
40.7461362,-74.0004392
40.7461013,-74.0003564
40.7460663,-74.0002736
40.7460313,-74.0001908
40.7459963,-74.0001081
40.7459613,-74.0000253
40.7459263,-73.9999425
40.7458913,-73.9998597
40.7458563,-73.9997770
40.7458213,-73.9996942
40.7457863,-73.9996114
40.7457513,-73.9995286
40.7457163,-73.9994459
40.7456813,-73.9993631
40.7456463,-73.9992803
40.7456113,-73.9991975
40.7455763,-73.9991148
40.7455413,-73.9990320
40.7455063,-73.9989492
40.7454713,-73.9988664
40.7454363,-73.9987837
40.7454013,-73.9987009
40.7453663,-73.9986181
40.7453313,-73.9985353
40.7452964,-73.9984526
40.7452614,-73.9983698
40.7452264,-73.9982870
40.7451914,-73.9982042
40.7451564,-73.9981215
40.7451214,-73.9980387
40.7450864,-73.9979559
40.7450514,-73.9978731
40.7450164,-73.9977904
40.7449814,-73.9977076
40.7449464,-73.9976248
40.7449114,-73.9975420
40.7448764,-73.9974593
40.7448414,-73.9973765
40.7448064,-73.9972937
40.7447714,-73.9972109
40.7447364,-73.9971282
40.7447014,-73.9970454
40.7446664,-73.9969626
40.7446314,-73.9968798
40.7445964,-73.9967971
40.7445614,-73.9967143
40.7445264,-73.9966315
40.7444915,-73.9965487
40.7444565,-73.9964660
40.7444215,-73.9963832
40.7443865,-73.9963004
40.7443515,-73.9962176
40.7443165,-73.9961349
40.7442815,-73.9960521
40.7442465,-73.9959693
40.7442115,-73.9958865
40.7441765,-73.9958038
40.7441415,-73.9957210
40.7441065,-73.9956382
